Citation Date,Standard Number / Description,Category,Corrected at Inspection,Correction Deadline Date,Date Correction Evaluated,Sections Violated,Standard Risk Level,Technical Assistance Given,Deficiency Narrative,Correction Narrative
04/10/2025,748.867(d) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/13/2025,05/23/2025,Individual Standards Evaluated,Medium Low,No,"During the investigation, it was discovered the Treatment Director has not received EBI training at the current facility and records from a previous operation were included without documentation of his exemption from EBI training denoting his continuous employment at an appropriate facility.","During the follow up inspection, the administrator of the operation explained the treatment director received CPI training at his previous operation, and he has maintained continuous employment at a Childcare facility since that time.  She confirmed the operation considered him exempt from Preservice EBI requirements.  She stated she would add documentation to his file and provide it to me via email.  I received this email on 5/23/25.  This brings this standard back into compliance."
04/10/2025,748.685(c)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/13/2025,05/22/2025,Individual Standards Evaluated,High,Yes,"During the investigation, it was determined the operation failed to provide a safe environment for the children in care through ineffective supervision of dangerous and disruptive residents.  ",Three of three children interviewed confirmed feeling safe in this environment. No immediate hazards were observed during the walkthrough. This standard is currently in compliance.
04/10/2025,748.1101(b)(4)(A)(vi) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/13/2025,05/22/2025,Individual Standards Evaluated,Medium,Yes,"During the investigation, it was determined staff members made statements to or around children in care stating the operation would discharge the children due to their behaviors.  ",Three of three children interviewed denied having their placement threatened since the completion of the investigation.  
04/10/2025,748.507(1) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/13/2025,05/22/2025,Individual Standards Evaluated,Medium High,Yes,"During the investigation, it was determined a staff at the operation failed to exhibit prudent judgement in the presence of the children in care when he made provoking statements to a child, resulting in the child striking him.",Interviews with staff and children indicate there have been no issues with staff making provoking statements.  
04/10/2025,745.635(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,05/07/2025,05/08/2025,Individual Standards Evaluated,High,Yes,"During the investigation, it was determined a staff member was deemed ineligible by CBCU on 4/4/25 and the individual was not removed from the operation until 4/12/25.","On 5/8/25, the administrator acknowledged the ineligible individual's access to the building was immediately terminated upon discovery of the ineligible status.  She indicated they have revised their procedures to ensure all background check communications are reviewed and confirmed by at least two administrative staff members, and any CBCU email will be manually logged and flagged.  Staff completing training under provisional status are now clearly marked on all internal rosters and ar enot allowed to assist in any capacity beyond observation.  The plan indicates the operation will use an external building to facilitate training of new hires with provisional status.  The plan also notes the administration will no longer accept individuals with probationary status on their background checks.  This mitigates the risk for recurrence and brings the standard back into compliance."
04/08/2025,748.2003(b)(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,06/03/2025,06/03/2025,Individual Standards Evaluated,Medium High,Yes,"During the ANE investigation, it was discovered the operation continued to administer 50mg of a medication to a child despite the medication having been reduced to 25mg, during a medication review. ","On 6/3/2025, the operation's Administrator provided corrections via email. The operation implemented the following preventive measure and long-term correction: Training: All medication administration staff will complete a mandatory refresher training on Medication Administration Record (MAR) updates, dosage change procedures, and documentation protocols. Documentation Review Protocol: A second verification process is now in place. The LCCA or a designated nurse must review and sign off all medication changes within 24 hours of any physician order. Medication Change Form Policy: Medication change forms must be completed and submitted to the LCCA immediately after every physician appointment or med review that results in a change to medication. Daily Medication Audit: A designated shift supervisor will review recent medication changes daily for the next 30 days to ensure that all changes have been accurately updated in the MAR. Staff Accountability: Any staff member who fails to follow the updated procedures will receive corrective coaching or disciplinary action, as appropriate under facility policy. Monitoring plans include: Weekly administrative audits of the MAR will be conducted over the next 60 days, Random spot checks during shift transitions will ensure MAR accuracy and communication follow-through, and The LCCA will report monthly on medication compliance as part of the facilitys quality assurance review process.

"
03/26/2025,748.3301(i) - Physical Site,Physical Site,No,04/07/2025,04/05/2025,P:Physical Site,Medium High,Yes,"There is a broken picnic table, outside, in the front of the operation. ","On 4/5/2025, the operation's Administrator advised o	the broken picnic table located outside the operation has been repaired. A photo of the repaired table was attached."
03/26/2025,748.151(2) - Organization and Administration,Organization and Administration,No,04/07/2025,04/05/2025,C:Organization and Administration,Medium,Yes,"During the monitoring inspection, it was observed that one of four personnel records did not contain a drug test result for the employee as outlined by the operation's drug testing policy. ","On 4/5/2025, the operation's Administrator advised the employee's drug test results have been added to their binder. Photo documentation was included."
03/26/2025,745.8605 - Individual Standards Evaluated,Individual Standards Evaluated,No,04/07/2025,04/08/2025,Individual Standards Evaluated,High,Yes,"During the inspection, it was discovered the operation was violating conditions on their permit. A person restricted from having a role at the operation was observed to be at the operation upon arrival of licensing and after interviews were conducted regarding that person,  ","On 4/8/2025, the operation's CEO provided clarification of restricted person's role at the operation. It was reported this person is not involved in the management, expenditures, or policies of Youth in Excellence Foundation and does not meet the definition of a ""controlling person"". This person is the landlord, owns a separate business entity, and does not have interactions with children in care at the facility. The CEO advised they are ceasing food vending operation on 5/31/2025, provided clarification of roles, documentation review, and communicated with staff stipulations of the license and importance of maintaining clear boundaries regarding this person's role. 
"
03/26/2025,748.3233(b)(3) - Safety and Emergency Practices,Safety and Emergency Practices,Yes,03/26/2025,,O:Safety and Emergency Practices,Medium High,Yes,The operation's emergency evacuation and relocation diagram did not include a designated location to shelter in the event of threatening weather and a designated meeting area outside of the building. ,
03/26/2025,748.363(4) - Reports and Record Keeping,Reports and Record Keeping,Yes,03/26/2025,,D:Reports and Record Keeping,Medium,Yes,"One of four personnel records reviewed did not contain the correct job description for the employee. The employee is currently the Program Director, but the job description found in the personnel record is for a Direct Care Staff. ",
03/26/2025,745.621(a)(7) - Individual Standards Evaluated,Individual Standards Evaluated,No,03/26/2025,04/08/2025,Individual Standards Evaluated,High,Yes,"During the monitoring inspection, a person was identified, at the operation, as needing to have a background check but their background check was inactive. ","On 4/8/2025, the operation's Administrator advised ECC is a separate non-profit organization that operates from the kitchen of Youth in Excellence (YIE). The individuals employed by ECC are not counted in the YIE staff-to-resident ratio and do not supervise the residents. Instead, Youth in Excellence contracts meal preparation services from ECC. Since ECC employees are not part of Youth in Excellence and do not supervise residents, their background checks were not previously obtained. However, YIE was recently provided a list of ECC employees and their information for background checks.
"
03/26/2025,748.3319(a) - Physical Site,Physical Site,No,04/07/2025,04/05/2025,P:Physical Site,Medium,Yes,"During the monitoring inspection, the operation was observed not to have the required ""No Trespassing"" signs. ","On 4/5/2025, the operation's Administrator advised this requirement was addressed, and the necessary postings have been installed. Photos were provided for verification."
03/26/2025,748.3271(6) - Safety and Emergency Practices,Safety and Emergency Practices,No,04/07/2025,04/05/2025,O:Safety and Emergency Practices,Medium,Yes,"During the monitoring inspection, there were at least three first aid kits, mounted throughout the building, that were accessible to children in care. ","On 4/5/2025, the operation's Administrator advised o	these medications have been removed and securely stored behind a locked door within the medical clinic areas."
03/26/2025,748.2101(1) - Individual Standards Evaluated,Individual Standards Evaluated,Yes,03/26/2025,,Individual Standards Evaluated,High,Yes,"During the monitoring inspection, there were at least three first aid kits, mounted throughout the building, that were unlocked and contained over the counter medications. ",
03/17/2025,748.3421(3) - Individual Standards Evaluated,Individual Standards Evaluated,Yes,03/17/2025,,Individual Standards Evaluated,Medium High,No,"During the investigation inspection, there was an unlocked janitor's closet, with chemicals accessible to children. ",
03/14/2025,748.151(3) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/21/2025,04/21/2025,Individual Standards Evaluated,Medium,Yes,"Training certificates were reviewed for seven employees. Of the seven employees, four employees had certificates to reflect they completed 20 or more hours in one calendar day. According to the training certificates, one employee was issued training certificates weeks before he completed the testing for several of the trainings. ","On 4/21/2025, the operation's Administrator advised they are updating the process for completing Google Classroom tests to ensure that that training documentation remains accurate and compliant. Effective immediately, all employees must complete the Google Classroom test and receive the corresponding certificate on the same day the training is conducted. This change addresses previous instances where multiple certificates reflected the exact completion date due to tests being taken simultaneously.
"
03/14/2025,748.864(a)(2) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/21/2025,04/22/2025,Individual Standards Evaluated,Medium,Yes,"Training certificates were reviewed for seven employees. Of the seven employees, three employees did not have the required EBI training within 90 days of employment.","On 4/22/2025, the operation's Administrator provided EBI certificates to verify the three employees that did not have the required EBI training, had completed the trainings."
03/14/2025,748.930(b)(1)(A) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/21/2025,04/22/2025,Individual Standards Evaluated,Medium High,Yes,Training certificates were reviewed for seven employees. Of the seven employees three employees did not have the required EBI refresher training. ,"On 4/22/2025, the operation's Administrator provided EBI certificates to verify the three employees that did not have the required EBI refresher training, had completed the trainings."
03/14/2025,748.3233(b)(4)(E) - Individual Standards Evaluated,Individual Standards Evaluated,No,04/11/2025,03/26/2025,Individual Standards Evaluated,Medium High,Yes,"During the investigation inspection, there were padlocks observed on several of the exit doors throughout the operation. Upon review of the emergency evacuation and relocation diagrams, those padlocked doors are utilized in the event of an emergency. ","On 3/26/2025, a monitoring inspection was conducted at the operation. On that day, a physical site inspection was completed, and it was observed all padlocks had been removed from the exit doors. "
09/27/2024,748.681(2) - Personnel,Personnel,No,10/04/2024,10/07/2024,E:Personnel,Medium,Yes,1 of 2 staff files reviewed showed that the operation did not receive a copy of the high school diploma or equivalency prior to the staff being hired.,"To ensure all our employee records were current, the administration team used a checklist to audit all other employee files and ensure all needed documentation was in their employee files. We also had a meeting to review the standard and update the binder checklist to ensure compliance with 748.681(2). 

In the future, before training, the human resources department will ensure that the documentation needed has been acquired from the employee.  

To address this issue, we requested the employee provide the necessary documentation. 

The employee has been terminated due to not being able to provide the requested documentation.

"
